speaker_split	tracker_id	start_offset_ms	end_offset_ms	paired_speaker_support	support_defined_n_ge_35	f1_20_positive_speakers	f1_20_zero_speakers	dress_minus_fleece_f1_20_median_hz	f2_20_positive_speakers	f2_20_zero_speakers	fleece_minus_dress_f2_20_median_hz	f1_30_positive_speakers	f1_30_zero_speakers	dress_minus_fleece_f1_30_median_hz	f2_30_positive_speakers	f2_30_zero_speakers	fleece_minus_dress_f2_30_median_hz	f1_40_positive_speakers	f1_40_zero_speakers	dress_minus_fleece_f1_40_median_hz	f2_40_positive_speakers	f2_40_zero_speakers	fleece_minus_dress_f2_40_median_hz	f1_50_positive_speakers	f1_50_zero_speakers	dress_minus_fleece_f1_50_median_hz	f2_50_positive_speakers	f2_50_zero_speakers	fleece_minus_dress_f2_50_median_hz	f1_60_positive_speakers	f1_60_zero_speakers	dress_minus_fleece_f1_60_median_hz	f2_60_positive_speakers	f2_60_zero_speakers	fleece_minus_dress_f2_60_median_hz	f1_70_positive_speakers	f1_70_zero_speakers	dress_minus_fleece_f1_70_median_hz	f2_70_positive_speakers	f2_70_zero_speakers	fleece_minus_dress_f2_70_median_hz	f1_80_positive_speakers	f1_80_zero_speakers	dress_minus_fleece_f1_80_median_hz	f2_80_positive_speakers	f2_80_zero_speakers	fleece_minus_dress_f2_80_median_hz	q_order_result
DEVELOPMENT_EVEN	T5000_W025	20	0	49	DEFINED	49	0	261.256514674093	49	0	530.907050476307	49	0	269.680165754491	48	0	547.652567806334	49	0	270.839189948642	48	0	581.045319043908	49	0	270.935115885350	48	0	555.404996043099	49	0	261.711894808226	48	0	552.895499402664	49	0	249.247668066448	48	0	512.791564956477	49	0	231.798559683307	47	0	448.026453644178	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W025	20	10	49	DEFINED	49	0	266.201604077183	48	0	566.920616896757	49	0	269.640557271064	49	0	597.521645875634	49	0	269.732667072660	48	0	595.542703973023	49	0	264.229260204848	48	0	583.516278943392	49	0	249.781474664777	49	0	558.904435595387	49	0	241.754778291466	49	0	523.044788412440	49	0	220.890465054371	48	0	426.389101115652	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W025	20	20	48	DEFINED	48	0	269.440588644556	46	0	573.503771304864	48	0	269.721154133568	48	0	603.185336581173	48	0	271.209517331334	47	0	594.948661782728	48	0	255.365390410327	47	0	606.007063781558	48	0	243.813452433835	48	0	539.630768062100	48	0	231.946283183707	44	0	467.736528119759	44	0	199.442535196064	44	0	305.196479983606	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	-20	-20	47	DEFINED	47	0	160.602538507831	45	0	353.282057162061	47	0	195.034053171716	47	0	478.379582777969	47	0	221.006337348253	46	0	538.923230708038	47	0	248.015700018439	47	0	553.683348606921	47	0	262.021688120797	47	0	579.135302843113	47	0	264.795874982870	46	0	586.420936932970	47	0	263.637328469086	46	0	587.847161666890	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	-20	-10	47	DEFINED	47	0	166.113297123370	47	0	395.032385883503	47	0	198.441515506341	47	0	535.645691154837	47	0	236.489106904667	47	0	540.354987298533	47	0	259.185203349569	47	0	568.176071133217	47	0	270.589083599472	46	0	585.284462883856	47	0	265.323605886825	46	0	595.920183704503	47	0	259.438723448565	46	0	580.135233471131	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	-20	0	47	DEFINED	47	0	169.579664667241	47	0	448.849393650416	47	0	204.735840057867	46	0	517.066709071201	47	0	246.381659438796	47	0	542.872641313447	47	0	265.941702949368	47	0	575.093326883105	47	0	274.531659370273	46	0	592.326243491574	47	0	260.278188663698	46	0	598.800652908883	47	0	245.062230366105	47	0	524.843777375542	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	-20	10	46	DEFINED	46	0	178.306873027555	46	0	492.230274696364	46	0	217.506503971242	46	0	555.534872355230	46	0	255.868091704121	46	0	586.305461239541	46	0	269.949785219089	45	0	635.130382400114	46	0	265.099354360032	45	0	611.813260321090	46	0	249.325376580287	46	0	608.256222719789	46	0	235.707600726169	45	0	524.439162794076	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	-20	20	45	DEFINED	45	0	176.667112344865	45	0	496.615272423865	45	0	227.632502947531	45	0	565.664326318584	45	0	263.507309931618	45	0	605.818467882921	45	0	272.357391052170	44	0	621.150408064367	45	0	261.102975218353	44	0	616.881147931030	45	0	247.465752110005	45	0	565.469843311743	45	0	221.748357358488	44	0	463.235679263237	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	-10	-20	47	DEFINED	47	0	177.908137523801	47	0	465.106373405323	47	0	208.819416189148	46	0	535.417805664568	47	0	240.639174437017	47	0	543.937419870175	47	0	259.784901936839	47	0	571.423082352640	47	0	269.635136295061	46	0	589.091830431570	47	0	269.050683677152	46	0	601.567739366886	47	0	266.114580424712	46	0	595.159530097645	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	-10	-10	47	DEFINED	47	0	184.184225221222	47	0	502.988965397104	47	0	220.938359958320	47	0	512.075867494867	47	0	256.832452779863	47	0	549.502180215007	47	0	265.941702949368	47	0	575.093326883105	47	0	274.437681310104	46	0	587.213244439357	47	0	265.803222349463	46	0	600.271100927508	47	0	259.537647776697	46	0	569.988961119772	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	-10	0	47	DEFINED	47	0	191.007101084763	47	0	507.821728496829	47	0	233.480993612465	47	0	524.317527819619	47	0	260.603747100449	47	0	555.580193931820	47	0	274.287831553010	46	0	579.245233427244	47	0	273.484613083250	46	0	586.682906129883	47	0	258.362621624276	46	0	570.456141294185	47	0	247.183398647998	47	0	517.212662809103	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	-10	10	45	DEFINED	45	0	203.163506314739	45	0	535.008865249580	45	0	243.863928037627	45	0	576.997626162356	45	0	263.974244936713	44	0	589.343628925474	45	0	272.357391052170	44	0	621.508897337802	45	0	256.939734223197	44	0	605.342550550994	45	0	239.173949504328	45	0	584.543819853754	45	0	224.680887098122	44	0	502.924111328240	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	-10	20	46	DEFINED	46	0	212.505349540471	45	0	539.763818885584	46	0	252.248342106183	46	0	580.457701410876	46	0	271.971104364862	46	0	604.826281847137	46	0	266.324589006757	44	0	620.704962391092	46	0	259.612756307899	45	0	619.873984891252	46	0	241.859408696158	45	0	545.009985713092	46	0	227.853903413751	44	0	455.559811442972	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	0	-20	49	DEFINED	49	0	208.644740842083	49	0	478.982851874418	49	0	230.411197869577	49	0	512.847441959889	49	0	252.596856827228	49	0	520.072119077990	49	0	263.093417588196	48	0	545.957983935725	49	0	265.941387447280	48	0	577.269496049491	49	0	270.097086203709	48	0	563.108687215007	49	0	260.517028176813	48	0	559.987681686858	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	0	-10	49	DEFINED	49	0	217.084958045956	49	0	505.461541150481	49	0	239.444556968066	49	0	514.097853137371	49	0	261.072289716638	49	0	540.620105198695	49	0	270.554241791110	48	0	543.433290228088	49	0	270.684968299964	48	0	565.374430702647	49	0	263.393053188973	48	0	564.255752113419	49	0	245.679744467549	48	0	534.973318198558	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	0	0	49	DEFINED	49	0	221.025457746312	49	0	501.562787521591	49	0	245.568948651795	49	0	515.709642579166	49	0	264.547654462851	48	0	542.732722402161	49	0	270.796444562062	48	0	581.657672840468	49	0	271.135956495805	48	0	564.389812797971	49	0	256.241547043388	48	0	544.953976134925	49	0	242.877296281032	49	0	462.154520920318	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	0	10	49	DEFINED	49	0	231.716768999566	47	0	551.322951083113	49	0	254.651778830082	48	0	550.434612682468	49	0	266.265074686116	48	0	582.071884932609	49	0	264.704755631867	48	0	592.270926078509	49	0	258.214289593962	48	0	589.303302936964	49	0	242.525917084706	48	0	565.213491556626	49	0	228.587104493630	47	0	453.440500945261	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	0	20	49	DEFINED	49	0	240.429295928051	47	0	554.856447844194	49	0	261.839070143248	48	0	570.405627974078	49	0	270.979612887185	48	0	580.717012454349	49	0	268.364424675452	48	0	578.242183830999	49	0	251.313084899749	48	0	576.241909618066	49	0	238.316592504708	46	0	514.696793316131	49	0	219.950714716397	45	0	342.925997695423	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	10	-20	49	DEFINED	49	0	235.843024566041	49	0	505.074826365529	49	0	257.772364918557	49	0	512.910783869657	49	0	263.063506405744	48	0	535.127609456175	49	0	270.804564623897	48	0	545.681753471890	49	0	270.987409646544	48	0	561.303948266570	49	0	264.340588216045	48	0	566.410591467869	49	0	255.010449041118	48	0	556.270286556743	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	10	-10	49	DEFINED	49	0	243.403770768698	49	0	515.104297197463	49	0	253.275058165359	49	0	515.984053317655	49	0	262.699815899670	48	0	550.380323760832	49	0	270.952051088293	48	0	570.482310607825	49	0	266.297499193243	48	0	562.470951733450	49	0	257.750602779041	48	0	553.346869968203	49	0	244.604090090807	48	0	515.544933505539	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	10	0	49	DEFINED	49	0	240.026995972259	49	0	520.739475690813	49	0	261.001771941317	49	0	539.635819326271	49	0	270.194928866144	48	0	562.556477025951	49	0	271.359769709759	48	0	567.760980846264	49	0	266.895590231789	48	0	557.182005875178	49	0	246.326129078650	48	0	525.957161216006	49	0	238.868146914054	49	0	461.961751805599	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	10	10	49	DEFINED	49	0	250.217113524344	48	0	560.221414065311	49	0	264.188160964629	48	0	580.843600572854	49	0	270.792538390414	49	0	598.414051859090	49	0	268.364424675452	48	0	581.808687676091	49	0	255.183831264815	49	0	580.463649675109	49	0	241.619548114713	49	0	529.946820597645	49	0	228.695768420946	48	0	456.146671419475	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	10	20	49	DEFINED	49	0	253.285797981525	49	0	571.289877169917	49	0	266.859260163661	48	0	577.761424613837	49	0	265.418623461830	48	0	600.683630399853	49	0	264.799650313340	48	0	581.994208569536	49	0	244.945039422596	48	0	551.234270349338	49	0	238.350553753284	47	0	489.139161441387	47	0	202.561186710678	44	0	352.986782690080	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	20	-20	48	DEFINED	48	0	252.591387200800	47	0	510.138275602873	48	0	263.658490167328	48	0	520.062199309061	48	0	272.768550928599	47	0	542.190812524167	48	0	273.262806820606	47	0	559.859792963475	48	0	276.148472510320	47	0	558.938392194293	48	0	269.374465728470	47	0	553.181065037630	48	0	266.071880945410	47	0	521.579577663605	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	20	-10	49	DEFINED	49	0	253.050806231847	47	0	518.057327062603	49	0	264.106759841265	47	0	546.979960370114	49	0	271.770327212536	49	0	564.548901684103	49	0	271.359769709759	48	0	572.631755640179	49	0	273.565037288578	48	0	554.662060673300	49	0	260.221509194035	48	0	546.139980726582	49	0	238.333769704457	48	0	499.335488525870	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	20	0	49	DEFINED	49	0	258.714630216310	49	0	530.768629005659	49	0	269.248990331181	48	0	552.138012093307	49	0	268.844625524787	48	0	580.025259935023	49	0	275.638081826888	48	0	551.004285199363	49	0	257.821402495127	48	0	550.226268539947	49	0	248.242673177312	48	0	503.951402385682	49	0	228.210906616391	47	0	449.427448094129	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	20	10	48	DEFINED	48	0	263.784943689188	47	0	565.265325090655	48	0	268.286416136366	48	0	590.174744420116	48	0	265.046959765003	47	0	595.108437273088	48	0	263.557052571085	47	0	579.754504614897	48	0	247.760014392016	48	0	554.915370035836	48	0	241.940602402145	46	0	483.364557275149	48	0	225.265710815847	46	0	418.070138998841	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5000_W030	20	20	49	DEFINED	49	0	269.882453162163	48	0	574.398170144781	49	0	268.351137233835	49	0	595.649772941178	49	0	267.037445736942	48	0	591.368775578008	49	0	259.704342658049	48	0	601.370126224698	49	0	244.470305665927	49	0	539.817327528419	49	0	226.363753404101	48	0	442.993550017938	46	0	198.541811005457	44	0	305.545156513327	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	-20	-20	46	DEFINED	45	0	157.170984291799	46	0	404.055893986518	46	0	202.880095823975	46	0	495.704169589340	46	0	222.959005330413	46	0	558.886209905972	46	0	248.056844199630	46	0	592.042052302301	46	0	264.204000230373	46	0	573.590373041999	46	0	269.171312191223	46	0	606.582237401298	46	0	265.892248828108	46	0	581.269663815259	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	-20	-10	47	DEFINED	47	0	171.353596847525	47	0	415.663216151064	47	0	202.384185618252	47	0	519.695275076171	47	0	235.624889414406	47	0	569.127588770383	47	0	260.875598110225	47	0	591.543695282029	47	0	273.025023393040	47	0	605.736945530408	47	0	271.704171234787	47	0	593.046880634166	47	0	258.545689930690	47	0	587.004253523906	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	-20	0	47	DEFINED	46	0	181.111656953368	47	0	446.373786114588	47	0	203.926511928866	47	0	564.440113285410	47	0	247.652738367090	47	0	607.160134299547	47	0	268.928873294850	47	0	606.091403545658	47	0	274.088817289072	47	0	620.118371983584	47	0	268.479009540935	47	0	605.555848202998	47	0	244.502322515069	47	0	560.851323217993	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	-20	10	47	DEFINED	47	0	184.591343978839	47	0	509.449642492804	47	0	222.765552710037	47	0	632.408231078271	47	0	264.257618938873	47	0	645.106597115450	47	0	274.830392594944	47	0	646.294370169845	47	0	271.371426288388	47	0	683.801321874024	47	0	256.935473951992	47	0	637.291129452297	47	0	236.929863844305	47	0	598.813281014405	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	-20	20	46	DEFINED	46	0	186.548889019036	46	0	550.650485334738	46	0	235.327970870590	46	0	621.864385211914	46	0	270.742642675075	46	0	657.230650116846	46	0	272.064835496313	46	0	662.228063610179	46	0	264.817039548967	46	0	640.022005945637	46	0	243.407955837327	46	0	626.098757742056	46	0	213.691796270417	46	0	527.559516188379	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	-10	-20	47	DEFINED	47	0	177.934753978404	47	0	495.064427052318	47	0	208.538079959161	47	0	552.581663950037	47	0	242.530383670769	47	0	574.874011580437	47	0	260.875598110225	47	0	591.543695282029	47	0	269.846038585113	47	0	608.949786040686	47	0	270.642188534854	47	0	641.680467771263	47	0	266.228327689629	47	0	594.623974313829	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	-10	-10	47	DEFINED	47	0	189.730065718542	47	0	507.939842118551	47	0	225.337811594317	47	0	571.753302874354	47	0	254.322307061277	47	0	599.580515177674	47	0	268.928873294850	47	0	606.091403545658	47	0	273.262188240495	47	0	635.321887197844	47	0	268.802470570172	47	0	605.288171348367	47	0	255.715108513495	47	0	574.943359657408	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	-10	0	47	DEFINED	47	0	194.587058637642	47	0	531.628260741393	47	0	237.140870722589	47	0	589.037135010372	47	0	265.551111095830	47	0	611.613278626334	47	0	276.292281377015	47	0	608.017609621702	47	0	271.824591766890	47	0	610.399527175437	47	0	264.431076482358	47	0	586.987169334429	47	0	239.641457536381	47	0	553.847321913580	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	-10	10	47	DEFINED	47	0	204.506198662300	47	0	561.490174362679	47	0	249.154228308508	47	0	638.444214292145	47	0	271.896800190177	47	0	643.412424466978	47	0	272.469850871792	47	0	645.466248775892	47	0	272.885004567524	47	0	648.064450920740	47	0	257.574955206762	47	0	627.232312598173	47	0	231.697174413107	47	0	595.209526290820	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	-10	20	46	DEFINED	46	0	213.503207699312	46	0	596.222251589736	46	0	258.004085334251	46	0	655.838604771892	46	0	277.938342038604	46	0	651.155972519375	46	0	275.348680961527	46	0	667.302112851374	46	0	262.228796629277	46	0	653.782830388001	46	0	242.651592445770	46	0	630.640524114545	46	0	201.635092772638	46	0	466.456146066025	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	0	-20	49	DEFINED	49	0	206.323926275728	49	0	512.107908866359	49	0	236.389003725449	49	0	545.239017366787	49	0	253.088277709783	49	0	564.591861944828	49	0	264.208689013619	49	0	589.043266931100	49	0	273.204449069993	49	0	604.890374128043	49	0	276.772749671012	49	0	590.973424102478	49	0	265.137655525320	49	0	574.156789371316	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	0	-10	49	DEFINED	49	0	213.651773046424	49	0	520.747749520421	49	0	244.912350275411	49	0	554.416514792091	49	0	260.289352142925	49	0	576.507713888378	49	0	268.496004671316	49	0	596.958367260356	49	0	268.371409379933	49	0	593.091255937663	49	0	271.615961800681	49	0	568.492250746021	49	0	256.617444792603	49	0	552.807597497339	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	0	0	49	DEFINED	49	0	220.185259557202	49	0	534.475026590957	49	0	254.029712445157	49	0	558.915459413917	49	0	265.445778217728	49	0	594.945674483683	49	0	270.214897754425	49	0	593.243560572868	49	0	270.497642908196	49	0	579.533232437642	49	0	264.619810356097	49	0	566.714563764741	49	0	236.782965085566	49	0	520.944636448745	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	0	10	48	DEFINED	48	0	231.187497278675	48	0	590.743079112347	48	0	256.962554580057	48	0	618.903047156856	48	0	267.604120172718	48	0	605.895629913591	48	0	270.355575931300	48	0	646.002059695945	48	0	265.768188642905	48	0	641.894684826823	48	0	243.529069347968	48	0	605.720498705870	48	0	231.163922683882	48	0	538.958722795667	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	0	20	48	DEFINED	48	0	242.395659456542	48	0	599.435438703399	48	0	266.338218765050	48	0	625.175589843689	48	0	266.731302442563	48	0	622.506095714350	48	0	278.230485269650	48	0	637.815170526752	48	0	263.105025035025	48	0	615.841141038218	48	0	238.158354955087	48	0	577.159410065077	47	0	206.793295486699	47	0	426.052487524220	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	10	-20	49	DEFINED	49	0	235.747043777942	49	0	546.222907401834	49	0	259.217483852659	49	0	563.135010556616	49	0	264.865223198079	49	0	584.172560767985	49	0	273.694390397335	49	0	596.958367260356	49	0	273.110247538500	49	0	610.460172306490	49	0	274.045346512850	49	0	578.045136798469	49	0	259.699310111035	49	0	567.802100632646	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	10	-10	49	DEFINED	49	0	240.314362097635	49	0	560.506694904907	49	0	259.330516311269	49	0	601.342787744975	49	0	268.317839641853	49	0	605.659587206228	49	0	270.214897754425	49	0	593.243560572868	49	0	269.660768678152	49	0	583.856454628866	49	0	269.531812370423	49	0	566.094985240383	49	0	249.156665060024	49	0	542.538311679731	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	10	0	49	DEFINED	49	0	248.367713762723	49	0	559.604522504419	49	0	262.843126889895	49	0	581.104421701454	49	0	267.879925384783	49	0	584.605911499143	49	0	273.950645805544	49	0	595.815773166177	49	0	276.620469714250	49	0	570.383536863052	49	0	260.652967258975	49	0	561.144916203401	49	0	231.603890946895	49	0	520.959168494470	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	10	10	49	DEFINED	49	0	256.072893793103	49	0	606.891408321141	49	0	266.616220099955	49	0	611.811410170627	49	0	268.621736344592	49	0	624.454383806484	49	0	274.360552542519	49	0	636.246735285096	49	0	265.975142229587	49	0	612.850033838227	49	0	242.318290245300	49	0	579.717083764781	49	0	225.542353369861	49	0	518.331992195415	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	10	20	48	DEFINED	48	0	263.124771417048	48	0	610.292266240112	48	0	270.788158572324	48	0	638.113651113311	48	0	270.802206677737	48	0	672.793005515692	48	0	272.661632100322	48	0	628.972658594081	48	0	252.591676080105	47	0	616.386778992312	48	0	235.514751247976	48	0	564.627122351332	47	0	215.426190116551	45	0	409.622085368575	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	20	-20	48	DEFINED	48	0	258.919575444662	48	0	553.502104833960	48	0	268.840765410092	48	0	587.267521505774	48	0	273.649678988062	48	0	573.019027162508	48	0	275.895669793169	48	0	574.370691217651	48	0	280.766783194518	48	0	586.701053791315	48	0	272.193302692863	48	0	561.375889890398	48	0	261.849360626207	48	0	568.506020622126	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	20	-10	49	DEFINED	49	0	261.399923365213	49	0	579.573970923476	49	0	269.220666854029	49	0	589.387479065831	49	0	270.141262618769	49	0	587.818144771093	49	0	276.865719556474	49	0	595.815773166177	49	0	273.801720773799	49	0	587.409504524368	49	0	266.971947036288	49	0	576.261384725436	49	0	244.714244515366	49	0	544.182129113294	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	20	0	49	DEFINED	49	0	261.086099054389	49	0	584.492297213767	49	0	268.277797395613	49	0	600.977063907768	49	0	271.758622368703	49	0	609.071381897478	49	0	274.161245182996	49	0	584.304193327944	49	0	270.792842503368	49	0	576.341057829120	49	0	249.448662318618	49	0	551.452641361738	49	0	225.137875394376	49	0	516.820005396735	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	20	10	49	DEFINED	49	0	271.775953104628	49	0	593.965556066049	49	0	268.715329141451	49	0	600.975778463447	49	0	270.773421801676	49	0	642.698053471069	49	0	270.638020116112	49	0	591.806470458488	49	0	256.326027037237	49	0	609.002956636713	49	0	238.666769653007	49	0	577.746228187541	49	0	215.141166832782	49	0	466.820378745286	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W025	20	20	46	DEFINED	46	0	272.484967295093	46	0	607.136197411929	46	0	269.784307499989	46	0	681.857831850810	46	0	275.312613975769	46	0	656.199566385779	46	0	260.710975192507	46	0	637.477500689982	46	0	246.387032097693	46	0	595.098096095411	46	0	227.199845072503	46	0	548.547023475957	41	0	185.623264667147	41	0	412.535050001253	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W030	-20	-20	47	DEFINED	46	0	165.355885499985	47	0	406.201127799500	47	0	200.942828416716	47	0	511.918050080375	47	0	220.615549704956	47	0	568.217142011751	47	0	249.732079940238	47	0	601.169629004354	47	0	263.752315767088	47	0	595.153560043257	47	0	268.518017367877	47	0	608.419116796722	47	0	264.980633027591	47	0	587.209496798787	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W030	-20	-10	47	DEFINED	46	0	175.718113968340	47	0	446.339324280671	47	0	199.307629226922	47	0	534.463164688590	47	0	237.724479065513	47	0	569.049686057349	47	0	260.875823738477	47	0	596.825279744937	47	0	273.919613518236	47	0	606.363366952883	47	0	272.580181737728	47	0	601.678066207002	47	0	258.568210649568	47	0	587.081016149201	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W030	-20	0	47	DEFINED	47	0	182.819424525948	47	0	467.697106683183	47	0	209.286575822167	47	0	565.126240761799	47	0	248.401664910465	47	0	607.073130921004	47	0	268.773715685725	47	0	607.722641730906	47	0	273.660281295585	47	0	615.358689055799	47	0	267.039211137321	47	0	607.930040780333	47	0	247.328754186663	47	0	546.194685757913	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W030	-20	10	47	DEFINED	47	0	187.666324374499	47	0	518.310134006990	47	0	225.155963972026	47	0	629.521902657325	47	0	261.019192917294	47	0	658.652062787230	47	0	275.238324983702	47	0	644.391761738096	47	0	270.494662878873	47	0	659.135235509927	47	0	258.662514369360	47	0	636.985040632381	47	0	238.361842732648	47	0	593.443563257968	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W030	-20	20	47	DEFINED	47	0	184.513177861983	47	0	547.606702785165	47	0	236.261649864705	47	0	628.087107858752	47	0	269.053891534451	47	0	655.100046659256	47	0	271.788709597740	47	0	660.876465084948	47	0	265.194658433150	47	0	644.127863697572	47	0	246.340135240425	47	0	628.899455322326	47	0	219.254633638147	47	0	518.604237630054	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W030	-10	-20	47	DEFINED	47	0	176.450917258163	47	0	500.275849589773	47	0	209.621189801934	47	0	554.137459686795	47	0	244.143444430919	47	0	579.270412825799	47	0	260.875823738477	47	0	605.809361314535	47	0	268.289277854134	47	0	608.831231500764	47	0	270.543284031040	47	0	634.166580980050	47	0	266.218408489379	47	0	596.009031079594	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W030	-10	-10	47	DEFINED	47	0	191.393877224253	47	0	508.843068777526	47	0	223.621219822524	47	0	578.161721397255	47	0	253.806779222354	47	0	625.501687755149	47	0	268.773715685725	47	0	607.722641730906	47	0	273.592255600917	47	0	631.235989562284	47	0	269.199298151644	47	0	602.886316587875	47	0	256.199984813414	47	0	576.338294949828	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W030	-10	0	47	DEFINED	47	0	194.214823001145	47	0	534.721368428678	47	0	237.035692926627	47	0	591.532474260425	47	0	265.208260137786	47	0	609.658445631125	47	0	276.537628910821	47	0	607.333778733012	47	0	272.241180483776	47	0	610.751733458059	47	0	260.926354398658	47	0	597.703776712221	47	0	242.057151432031	47	0	555.329138295824	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W030	-10	10	47	DEFINED	47	0	204.876961407774	47	0	563.447335879067	47	0	249.495876119192	47	0	640.649546250011	47	0	270.907546776334	47	0	646.959189853227	47	0	271.788709597740	47	0	642.135862104955	47	0	270.241042647298	47	0	654.557318923012	47	0	257.477340452961	47	0	627.768646829688	47	0	233.801053179536	47	0	591.387073699570	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W030	-10	20	46	DEFINED	46	0	216.393904115259	46	0	596.190286895025	46	0	258.636395717247	46	0	654.528179516616	46	0	277.109369559230	46	0	637.890630756818	46	0	276.066919000156	46	0	667.841984682297	46	0	267.107117180554	46	0	657.285300986123	46	0	246.272004459886	46	0	609.940205926400	46	0	209.794356630043	46	0	470.979262952564	DEFINED_ALL_14_POSITIVE
DEVELOPMENT_EVEN	T5500_W030	0	-20	49	DEFINED	49	0	206.462231048259	49	0	512.965825582423	49	0	236.925240529598	49	0	545.097279385768	49	0	252.260311615132	49	0	581.775451387370	49	0	263.641846562921	49	0	586.823741508184	49	0	274.169455283473	49	0	610.393575808156	49	0	276.323389217319	49	0	588.292963164223	49	0	264.587357034702	49	0	573.606366019118	DEFINED_ALL_14_POSITIVE
